,name,LowerSens,UpperSens,MeanSens,LowerSpec,UpperSpec,MeanSpec
0,optimisticCATT_wb+CTC+CATT_4_Dilution+TL_paper,0.7574327882377572,0.939852518232317,0.8644666909986816,0.9975681589405159,0.9980312910804577,0.9977997186765777
0,optimisticCATT_wb+CTC+MaECT+CATT_4_Dilution+TL_paper,0.7590943576101802,0.9398590405403531,0.8649346344206954,0.9975681267876454,0.9980312380504213,0.9977996760872144
0,optimisticCATT_wb+CTC+MaECT_bc+CATT_4_Dilution+TL_paper,0.7596280884696358,0.9398589555591409,0.8650198256808801,0.9975681267876454,0.9980312380504213,0.9977996760872144
0,optimisticCATT_wb+CTC+QBC+CATT_4_Dilution+TL_paper,0.7590943576101802,0.9398590405403531,0.8649346344206954,0.9975681267876454,0.9980312380504213,0.9977996760872144
0,optimisticCATT_wb+MaECT+CATT_4_Dilution+TL_paper,0.7584703419198908,0.9398580106260029,0.8647614375461952,0.9975681589405159,0.9980312910804577,0.9977997186765777
0,optimisticCATT_wb+MaECT+MaECT_bc+CATT_4_Dilution+TL_paper,0.75972250585471,0.9398594553669662,0.8650466476167038,0.9975681267876454,0.9980312380504213,0.9977996760872144
0,optimisticCATT_wb+MaECT+QBC+CATT_4_Dilution+TL_paper,0.7594180743590059,0.9398594744394542,0.8650027208731711,0.9975681267876454,0.9980312380504213,0.9977996760872144
0,optimisticCATT_wb+MaECT_bc+CATT_4_Dilution+TL_paper,0.7594460838933015,0.9398577692021046,0.8649515966091073,0.9975681589405159,0.9980312910804577,0.9977997186765777
0,optimisticCATT_wb+MaECT_bc+QBC+CATT_4_Dilution+TL_paper,0.75972250585471,0.9398594553669662,0.8650466476167038,0.9975681267876454,0.9980312380504213,0.9977996760872144
0,optimisticCATT_wb+QBC+CATT_4_Dilution+TL_paper,0.7584703419198908,0.9398580106260029,0.8647614375461952,0.9975681589405159,0.9980312910804577,0.9977997186765777
0,optimisticCATT_wb+CTC+CATT_8_Dilution+TL_paper,0.7527368153667298,0.9353101007612108,0.8594663344226304,0.9976649335503524,0.9980648794046518,0.997864906477502
0,optimisticCATT_wb+CTC+MaECT+CATT_8_Dilution+TL_paper,0.7576292140744196,0.9395001895601357,0.8637795520516276,0.9976648694618607,0.9980648152904683,0.9978648423761646
0,optimisticCATT_wb+CTC+MaECT_bc+CATT_8_Dilution+TL_paper,0.7592007549383724,0.9394455955692702,0.8645647932324594,0.9976648694618607,0.9980648152904683,0.9978648423761646
0,optimisticCATT_wb+CTC+QBC+CATT_8_Dilution+TL_paper,0.7576292140744196,0.9395001895601357,0.8637795520516276,0.9976648694618607,0.9980648152904683,0.9978648423761646
0,optimisticCATT_wb+MaECT+CATT_8_Dilution+TL_paper,0.7557918345419007,0.9388385476140217,0.8621831286866688,0.9976649335503524,0.9980648794046518,0.997864906477502
0,optimisticCATT_wb+MaECT+MaECT_bc+CATT_8_Dilution+TL_paper,0.759478761683313,0.939766684232876,0.8648120215104869,0.9976648694618607,0.9980648152904683,0.9978648423761646
0,optimisticCATT_wb+MaECT+QBC+CATT_8_Dilution+TL_paper,0.758582380057073,0.9397789368615077,0.8644071315266205,0.9976648694618607,0.9980648152904683,0.9978648423761646
0,optimisticCATT_wb+MaECT_bc+CATT_8_Dilution+TL_paper,0.758664852574721,0.938683451049063,0.8639358991795968,0.9976649335503524,0.9980648794046518,0.997864906477502
0,optimisticCATT_wb+MaECT_bc+QBC+CATT_8_Dilution+TL_paper,0.759478761683313,0.939766684232876,0.8648120215104869,0.9976648694618607,0.9980648152904683,0.9978648423761646
0,optimisticCATT_wb+QBC+CATT_8_Dilution+TL_paper,0.7557918345419007,0.9388385476140217,0.8621831286866688,0.9976649335503524,0.9980648794046518,0.997864906477502
0,optimisticCATT_wb+CTC+CATT_16_Dilution +TL_paper,0.744820746812712,0.9320696555486772,0.854360150194176,0.9977077250444977,0.9981722303231544,0.9979399712179604
0,optimisticCATT_wb+CTC+MaECT+CATT_16_Dilution +TL_paper,0.7551594006855661,0.9392441943883455,0.8626000234948547,0.997707646834813,0.9981721307831676,0.9979398823452584
0,optimisticCATT_wb+CTC+MaECT_bc+CATT_16_Dilution +TL_paper,0.7584803926999568,0.9391507150549296,0.86410013046767,0.997707646834813,0.9981721307831676,0.9979398823452584
0,optimisticCATT_wb+CTC+QBC+CATT_16_Dilution +TL_paper,0.7551594006855661,0.9392441943883455,0.8626000234948547,0.997707646834813,0.9981721307831676,0.9979398823452584
0,optimisticCATT_wb+MaECT+CATT_16_Dilution +TL_paper,0.7512766363904317,0.9381112886032542,0.8595502524438721,0.9977077250444977,0.9981722303231544,0.9979399712179604
0,optimisticCATT_wb+MaECT+MaECT_bc+CATT_16_Dilution +TL_paper,0.7590678786515292,0.9397005036628961,0.8645724297723923,0.997707646834813,0.9981721307831676,0.9979398823452584
0,optimisticCATT_wb+MaECT+QBC+CATT_16_Dilution +TL_paper,0.7571736382338147,0.9397214833996571,0.8637989371145345,0.997707646834813,0.9981721307831676,0.9979398823452584
0,optimisticCATT_wb+MaECT_bc+CATT_16_Dilution +TL_paper,0.7573479197805425,0.937845722315141,0.862898705508192,0.9977077250444977,0.9981722303231544,0.9979399712179604
0,optimisticCATT_wb+MaECT_bc+QBC+CATT_16_Dilution +TL_paper,0.7590678786515292,0.9397005036628961,0.8645724297723923,0.997707646834813,0.9981721307831676,0.9979398823452584
0,optimisticCATT_wb+QBC+CATT_16_Dilution +TL_paper,0.7512766363904317,0.9381112886032542,0.8595502524438721,0.9977077250444977,0.9981722303231544,0.9979399712179604
0,optimisticRDT1_SD+CTC+CATT_4_Dilution+TL_paper,0.7914563368714225,0.9325330564384985,0.866934571133056,0.9985679265882814,0.9988311558699432,0.9986995380621577
0,optimisticRDT1_SD+CTC+MaECT+CATT_4_Dilution+TL_paper,0.7928848471838839,0.9325403724586414,0.8673939939317359,0.9985678944031873,0.9988311027974062,0.9986994954343873
0,optimisticRDT1_SD+CTC+MaECT_bc+CATT_4_Dilution+TL_paper,0.7933437145952994,0.9325402771359034,0.8674776339731081,0.9985678944031873,0.9988311027974062,0.9986994954343873
0,optimisticRDT1_SD+CTC+QBC+CATT_4_Dilution+TL_paper,0.7928848471838839,0.9325403724586414,0.8673939939317359,0.9985678944031873,0.9988311027974062,0.9986994954343873
0,optimisticRDT1_SD+MaECT+CATT_4_Dilution+TL_paper,0.7923483586908296,0.9325392172120494,0.867223950740482,0.9985679265882814,0.9988311558699432,0.9986995380621577
0,optimisticRDT1_SD+MaECT+MaECT_bc+CATT_4_Dilution+TL_paper,0.7934248885808655,0.9325408377662965,0.8675039675173839,0.9985678944031873,0.9988311027974062,0.9986994954343873
0,optimisticRDT1_SD+MaECT+QBC+CATT_4_Dilution+TL_paper,0.7931631579915388,0.9325408591597519,0.8674608406210513,0.9985678944031873,0.9988311027974062,0.9986994954343873
0,optimisticRDT1_SD+MaECT_bc+CATT_4_Dilution+TL_paper,0.7931872387848253,0.9325389464088163,0.867410647261402,0.9985679265882814,0.9988311558699432,0.9986995380621577
0,optimisticRDT1_SD+MaECT_bc+QBC+CATT_4_Dilution+TL_paper,0.7934248885808655,0.9325408377662965,0.8675039675173839,0.9985678944031873,0.9988311027974062,0.9986994954343873
0,optimisticRDT1_SD+QBC+CATT_4_Dilution+TL_paper,0.7923483586908296,0.9325392172120494,0.867223950740482,0.9985679265882814,0.9988311558699432,0.9986995380621577
0,optimisticRDT1_SD+CTC+CATT_8_Dilution+TL_paper,0.7874190418991887,0.9274378635202047,0.862025264356864,0.9986647981861013,0.9988647711132511,0.9987647846496762
0,optimisticRDT1_SD+CTC+MaECT+CATT_8_Dilution+TL_paper,0.7916252111525468,0.9321378522180962,0.8662599440664356,0.99866473403338,0.9988647069476837,0.9987647204905318
0,optimisticRDT1_SD+CTC+MaECT_bc+CATT_8_Dilution+TL_paper,0.7929763207528262,0.9320766145803386,0.8670308870564747,0.99866473403338,0.9988647069476837,0.9987647204905318
0,optimisticRDT1_SD+CTC+QBC+CATT_8_Dilution+TL_paper,0.7916252111525468,0.9321378522180962,0.8662599440664356,0.99866473403338,0.9988647069476837,0.9987647204905318
0,optimisticRDT1_SD+MaECT+CATT_8_Dilution+TL_paper,0.7900455505896652,0.9313956938014096,0.8646925894340081,0.9986647981861013,0.9988647711132511,0.9987647846496762
0,optimisticRDT1_SD+MaECT+MaECT_bc+CATT_8_Dilution+TL_paper,0.7932153330436595,0.9324367771359283,0.8672736136384948,0.99866473403338,0.9988647069476837,0.9987647204905318
0,optimisticRDT1_SD+MaECT+QBC+CATT_8_Dilution+TL_paper,0.7924446818639755,0.9324505208103113,0.8668760961592559,0.99866473403338,0.9988647069476837,0.9987647204905318
0,optimisticRDT1_SD+MaECT_bc+CATT_8_Dilution+TL_paper,0.7925155864219856,0.9312217232395984,0.866413444322488,0.9986647981861013,0.9988647711132511,0.9987647846496762
0,optimisticRDT1_SD+MaECT_bc+QBC+CATT_8_Dilution+TL_paper,0.7932153330436595,0.9324367771359283,0.8672736136384948,0.99866473403338,0.9988647069476837,0.9987647204905318
0,optimisticRDT1_SD+QBC+CATT_8_Dilution+TL_paper,0.7900455505896652,0.9313956938014096,0.8646925894340081,0.9986647981861013,0.9988647711132511,0.9987647846496762
0,optimisticRDT1_SD+CTC+CATT_16_Dilution +TL_paper,0.7806133160888515,0.9238030823482752,0.8570120569081601,0.9987076325660896,0.9989722080673524,0.9988399170837882
0,optimisticRDT1_SD+CTC+MaECT+CATT_16_Dilution +TL_paper,0.7895018246997216,0.9318507045055138,0.865101893145785,0.9987075542780228,0.9989721084475901,0.9988398281309406
0,optimisticRDT1_SD+CTC+MaECT_bc+CATT_16_Dilution +TL_paper,0.7923569997040855,0.931745849493693,0.8665746851786426,0.9987075542780228,0.9989721084475901,0.9988398281309406
0,optimisticRDT1_SD+CTC+QBC+CATT_16_Dilution +TL_paper,0.7895018246997216,0.9318507045055138,0.865101893145785,0.9987075542780228,0.9989721084475901,0.9988398281309406
0,optimisticRDT1_SD+MaECT+CATT_16_Dilution +TL_paper,0.7861636740762736,0.9305799332543003,0.86210765434327,0.9987076325660896,0.9989722080673524,0.9988399170837882
0,optimisticRDT1_SD+MaECT+MaECT_bc+CATT_16_Dilution +TL_paper,0.7928620822809409,0.9323625429261413,0.8670383845452376,0.9987075542780228,0.9989721084475901,0.9988398281309406
0,optimisticRDT1_SD+MaECT+QBC+CATT_16_Dilution +TL_paper,0.7912335363917974,0.9323860757270898,0.8662789761532954,0.9987075542780228,0.9989721084475901,0.9988398281309406
0,optimisticRDT1_SD+MaECT_bc+CATT_16_Dilution +TL_paper,0.7913833724389131,0.9302820496979916,0.8653951365594701,0.9987076325660896,0.9989722080673524,0.9988399170837882
0,optimisticRDT1_SD+MaECT_bc+QBC+CATT_16_Dilution +TL_paper,0.7928620822809409,0.9323625429261413,0.8670383845452376,0.9987075542780228,0.9989721084475901,0.9988398281309406
0,optimisticRDT1_SD+QBC+CATT_16_Dilution +TL_paper,0.7861636740762736,0.9305799332543003,0.86210765434327,0.9987076325660896,0.9989722080673524,0.9988399170837882
0,optimisticCATT_wb+CTC+CATT_4_Dilution+iELISA,0.7570014998364312,0.9398518470079692,0.8643775214026752,0.9975681589405159,0.9980312910804577,0.9977997186765777
0,optimisticCATT_wb+CTC+MaECT+CATT_4_Dilution+iELISA,0.7589597956289665,0.9398589875136296,0.864914036244018,0.9975681267876454,0.9980312380504213,0.9977996760872144
0,optimisticCATT_wb+CTC+MaECT_bc+CATT_4_Dilution+iELISA,0.7595888412251152,0.9398588944777252,0.8650117112476434,0.9975681267876454,0.9980312380504213,0.9977996760872144
0,optimisticCATT_wb+CTC+QBC+CATT_4_Dilution+iELISA,0.7589597956289665,0.9398589875136296,0.864914036244018,0.9975681267876454,0.9980312380504213,0.9977996760872144
0,optimisticCATT_wb+MaECT+CATT_4_Dilution+iELISA,0.7582243419542349,0.9398578599819022,0.8647154594732545,0.9975681589405159,0.9980312910804577,0.9977997186765777
0,optimisticCATT_wb+MaECT+MaECT_bc+CATT_4_Dilution+iELISA,0.7597001198578354,0.9398594416583531,0.8650424636120662,0.9975681267876454,0.9980312380504213,0.9977996760872144
0,optimisticCATT_wb+MaECT+QBC+CATT_4_Dilution+iELISA,0.7593413223697213,0.9398594625385703,0.8649920999383218,0.9975681267876454,0.9980312380504213,0.9977996760872144
0,optimisticCATT_wb+MaECT_bc+CATT_4_Dilution+iELISA,0.7593743339033185,0.9398575956753557,0.8649334840349183,0.9975681589405159,0.9980312910804577,0.9977997186765777
0,optimisticCATT_wb+MaECT_bc+QBC+CATT_4_Dilution+iELISA,0.7597001198578354,0.9398594416583531,0.8650424636120662,0.9975681267876454,0.9980312380504213,0.9977996760872144
0,optimisticCATT_wb+QBC+CATT_4_Dilution+iELISA,0.7582243419542349,0.9398578599819022,0.8647154594732545,0.9975681589405159,0.9980312910804577,0.9977997186765777
0,optimisticCATT_wb+CTC+CATT_8_Dilution+iELISA,0.751466910629492,0.9348788899681024,0.8586444233637888,0.9976649335503524,0.9980648794046518,0.997864906477502
0,optimisticCATT_wb+CTC+MaECT+CATT_8_Dilution+iELISA,0.7572330037964015,0.9394661239074801,0.8635896905970353,0.9976648694618607,0.9980648152904683,0.9978648423761646
0,optimisticCATT_wb+CTC+MaECT_bc+CATT_8_Dilution+iELISA,0.7590851936072838,0.9394063553870973,0.8644899993261048,0.9976648694618607,0.9980648152904683,0.9978648423761646
0,optimisticCATT_wb+CTC+QBC+CATT_8_Dilution+iELISA,0.7572330037964015,0.9394661239074801,0.8635896905970353,0.9976648694618607,0.9980648152904683,0.9978648423761646
0,optimisticCATT_wb+MaECT+CATT_8_Dilution+iELISA,0.7550675013096919,0.9387417701917048,0.8617593307969535,0.9976649335503524,0.9980648794046518,0.997864906477502
0,optimisticCATT_wb+MaECT+MaECT_bc+CATT_8_Dilution+iELISA,0.7594128473591819,0.9397578774874451,0.8647734559025227,0.9976648694618607,0.9980648152904683,0.9978648423761646
0,optimisticCATT_wb+MaECT+QBC+CATT_8_Dilution+iELISA,0.7583563880886238,0.9397712914451447,0.8643092342140963,0.9976648694618607,0.9980648152904683,0.9978648423761646
0,optimisticCATT_wb+MaECT_bc+CATT_8_Dilution+iELISA,0.7584535887153268,0.9385719732587992,0.8637689484957696,0.9976649335503524,0.9980648794046518,0.997864906477502
0,optimisticCATT_wb+MaECT_bc+QBC+CATT_8_Dilution+iELISA,0.7594128473591819,0.9397578774874451,0.8647734559025227,0.9976648694618607,0.9980648152904683,0.9978648423761646
0,optimisticCATT_wb+QBC+CATT_8_Dilution+iELISA,0.7550675013096919,0.9387417701917048,0.8617593307969535,0.9976649335503524,0.9980648794046518,0.997864906477502
0,optimisticCATT_wb+CTC+CATT_16_Dilution +iELISA,0.7421371745377944,0.9313313087661376,0.852789989916672,0.9977077250444977,0.9981722303231544,0.9979399712179604
0,optimisticCATT_wb+CTC+MaECT+CATT_16_Dilution +iELISA,0.7543221261357917,0.9391858649925249,0.8622373164707513,0.997707646834813,0.9981721307831676,0.9979398823452584
0,optimisticCATT_wb+CTC+MaECT_bc+CATT_16_Dilution +iELISA,0.7582361876229392,0.9390835254977186,0.8639572458824172,0.997707646834813,0.9981721307831676,0.9979398823452584
0,optimisticCATT_wb+CTC+QBC+CATT_16_Dilution +iELISA,0.7543221261357917,0.9391858649925249,0.8622373164707513,0.997707646834813,0.9981721307831676,0.9979398823452584
0,optimisticCATT_wb+MaECT+CATT_16_Dilution +iELISA,0.7497459699374622,0.9379455800924001,0.858740638550784,0.9977077250444977,0.9981722303231544,0.9979399712179604
0,optimisticCATT_wb+MaECT+MaECT_bc+CATT_16_Dilution +iELISA,0.7589285880043091,0.9396854241884084,0.8644987549081213,0.997707646834813,0.9981721307831676,0.9979398823452584
0,optimisticCATT_wb+MaECT+QBC+CATT_16_Dilution +iELISA,0.7566960703004881,0.9397083924272996,0.8636119163052312,0.997707646834813,0.9981721307831676,0.9979398823452584
0,optimisticCATT_wb+MaECT_bc+CATT_16_Dilution +iELISA,0.7569014753984264,0.9376548428912458,0.862579766701824,0.9977077250444977,0.9981722303231544,0.9979399712179604
0,optimisticCATT_wb+MaECT_bc+QBC+CATT_16_Dilution +iELISA,0.7589285880043091,0.9396854241884084,0.8644987549081213,0.997707646834813,0.9981721307831676,0.9979398823452584
0,optimisticCATT_wb+QBC+CATT_16_Dilution +iELISA,0.7497459699374622,0.9379455800924001,0.858740638550784,0.9977077250444977,0.9981722303231544,0.9979399712179604
0,optimisticRDT1_SD+CTC+CATT_4_Dilution+iELISA,0.7910855428864318,0.9325323035315793,0.8668470251960321,0.9985679265882814,0.9988311558699432,0.9986995380621577
0,optimisticRDT1_SD+CTC+MaECT+CATT_4_Dilution+iELISA,0.7927691594605667,0.9325403129789948,0.8673737708202834,0.9985678944031873,0.9988311027974062,0.9986994954343873
0,optimisticRDT1_SD+CTC+MaECT_bc+CATT_4_Dilution+iELISA,0.7933099723426652,0.9325402086213738,0.8674696672928389,0.9985678944031873,0.9988311027974062,0.9986994954343873
0,optimisticRDT1_SD+CTC+QBC+CATT_4_Dilution+iELISA,0.7927691594605667,0.9325403129789948,0.8673737708202834,0.9985678944031873,0.9988311027974062,0.9986994954343873
0,optimisticRDT1_SD+MaECT+CATT_4_Dilution+iELISA,0.7921368637670324,0.9325390482357806,0.867178809866704,0.9985679265882814,0.9988311558699432,0.9986995380621577
0,optimisticRDT1_SD+MaECT+MaECT_bc+CATT_4_Dilution+iELISA,0.7934056425427999,0.932540822389456,0.86749985969787,0.9985678944031873,0.9988311027974062,0.9986994954343873
0,optimisticRDT1_SD+MaECT+QBC+CATT_4_Dilution+iELISA,0.7930971715753141,0.9325408458106267,0.8674504130792087,0.9985678944031873,0.9988311027974062,0.9986994954343873
0,optimisticRDT1_SD+MaECT_bc+CATT_4_Dilution+iELISA,0.7931255527653844,0.9325387517652662,0.8673928644929441,0.9985679265882814,0.9988311558699432,0.9986995380621577
0,optimisticRDT1_SD+MaECT_bc+QBC+CATT_4_Dilution+iELISA,0.7934056425427999,0.932540822389456,0.86749985969787,0.9985678944031873,0.9988311027974062,0.9986994954343873
0,optimisticRDT1_SD+QBC+CATT_4_Dilution+iELISA,0.7921368637670324,0.9325390482357806,0.867178809866704,0.9985679265882814,0.9988311558699432,0.9986995380621577
0,optimisticRDT1_SD+CTC+CATT_8_Dilution+iELISA,0.7863272596100495,0.9269541778631041,0.861218319198208,0.9986647981861013,0.9988647711132511,0.9987647846496762
0,optimisticRDT1_SD+CTC+MaECT+CATT_8_Dilution+iELISA,0.7912845750783354,0.9320996410511853,0.8660735397347861,0.99866473403338,0.9988647069476837,0.9987647204905318
0,optimisticRDT1_SD+CTC+MaECT_bc+CATT_8_Dilution+iELISA,0.7928769685645145,0.9320325991855425,0.8669574550470369,0.99866473403338,0.9988647069476837,0.9987647204905318
0,optimisticRDT1_SD+CTC+QBC+CATT_8_Dilution+iELISA,0.7912845750783354,0.9320996410511853,0.8660735397347861,0.99866473403338,0.9988647069476837,0.9987647204905318
0,optimisticRDT1_SD+MaECT+CATT_8_Dilution+iELISA,0.7894228155362621,0.931287139349958,0.864276508336576,0.9986647981861013,0.9988647711132511,0.9987647846496762
0,optimisticRDT1_SD+MaECT+MaECT_bc+CATT_8_Dilution+iELISA,0.7931586641537998,0.9324268986808462,0.8672357502586284,0.99866473403338,0.9988647069476837,0.9987647204905318
0,optimisticRDT1_SD+MaECT+QBC+CATT_8_Dilution+iELISA,0.7922503885273138,0.9324419450086467,0.8667799814257491,0.99866473403338,0.9988647069476837,0.9987647204905318
0,optimisticRDT1_SD+MaECT_bc+CATT_8_Dilution+iELISA,0.792333955364743,0.931096679504382,0.8662495335871361,0.9986647981861013,0.9988647711132511,0.9987647846496762
0,optimisticRDT1_SD+MaECT_bc+QBC+CATT_8_Dilution+iELISA,0.7931586641537998,0.9324268986808462,0.8672357502586284,0.99866473403338,0.9988647069476837,0.9987647204905318
0,optimisticRDT1_SD+QBC+CATT_8_Dilution+iELISA,0.7894228155362621,0.931287139349958,0.864276508336576,0.9986647981861013,0.9988647711132511,0.9987647846496762
0,optimisticRDT1_SD+CTC+CATT_16_Dilution +iELISA,0.7783061535155761,0.922974884737296,0.85547048714752,0.9987076325660896,0.9989722080673524,0.9988399170837882
0,optimisticRDT1_SD+CTC+MaECT+CATT_16_Dilution +iELISA,0.7887819899768598,0.9317852768942464,0.8647457905310771,0.9987075542780228,0.9989721084475901,0.9988398281309406
0,optimisticRDT1_SD+CTC+MaECT_bc+CATT_16_Dilution +iELISA,0.7921470479099174,0.9316704835110939,0.8664344023304243,0.9987075542780228,0.9989721084475901,0.9988398281309406
0,optimisticRDT1_SD+CTC+QBC+CATT_16_Dilution +iELISA,0.7887819899768598,0.9317852768942464,0.8647457905310771,0.9987075542780228,0.9989721084475901,0.9988398281309406
0,optimisticRDT1_SD+MaECT+CATT_16_Dilution +iELISA,0.7848477056615352,0.9303940593586545,0.8613127824354401,0.9987076325660896,0.9989722080673524,0.9988399170837882
0,optimisticRDT1_SD+MaECT+MaECT_bc+CATT_16_Dilution +iELISA,0.7927423291551996,0.9323456284016376,0.8669660512016251,0.9987075542780228,0.9989721084475901,0.9988398281309406
0,optimisticRDT1_SD+MaECT+QBC+CATT_16_Dilution +iELISA,0.7908229542463989,0.9323713916893337,0.8660953607425866,0.9987075542780228,0.9989721084475901,0.9988398281309406
0,optimisticRDT1_SD+MaECT_bc+CATT_16_Dilution +iELISA,0.7909995483179477,0.9300679417928805,0.86508200520184,0.9987076325660896,0.9989722080673524,0.9988399170837882
0,optimisticRDT1_SD+MaECT_bc+QBC+CATT_16_Dilution +iELISA,0.7927423291551996,0.9323456284016376,0.8669660512016251,0.9987075542780228,0.9989721084475901,0.9988398281309406
0,optimisticRDT1_SD+QBC+CATT_16_Dilution +iELISA,0.7848477056615352,0.9303940593586545,0.8613127824354401,0.9987076325660896,0.9989722080673524,0.9988399170837882
